Timestamp,CDOMdigitalFinal (µg/L),QC flag CDOMdigitalFinal,PhValue_Avg (-),QC flag PhValue_Avg,CondValue_Avg (µS/cm),QC flag CondValue_Avg,Turbidity_Avg (NTU),QC flag Turbidity_Avg
2023-12-16 00:00:00,79.79,None,6.502,None,28.9,None,1.617,None
2023-12-15 23:00:00,80.1,None,6.405,None,28.35,None,2.43,None
2023-12-15 22:00:00,79.95,None,6.408,None,28.4,None,2.276,None
2023-12-15 21:00:00,80.2,None,6.409,None,28.2,None,2.467,None
2023-12-15 20:00:00,80.2,None,6.408,None,27.7,None,2.394,None
2023-12-15 19:00:00,80.2,None,6.41,None,27.92,None,2.067,None
2023-12-15 18:00:00,80.4,None,6.403,None,28.08,None,2.484,None
2023-12-15 17:00:00,80.5,None,6.4,None,28.07,None,2.591,None
2023-12-15 16:00:00,80.6,None,6.397,None,28.26,None,2.012,None
2023-12-15 15:00:00,80.8,None,6.391,None,29.02,None,2.655,None
2023-12-15 14:00:00,80.6,None,6.385,None,28.68,None,2.454,None
2023-12-15 13:00:00,80.6,None,6.382,None,28.33,None,2.306,None
2023-12-15 12:00:00,81.1,None,6.38,None,28.46,None,2.134,None
2023-12-15 11:00:00,80.8,None,6.379,None,28.6,None,2.197,None
2023-12-15 10:00:00,80.7,None,6.383,None,29.15,None,2.774,None
2023-12-15 09:00:00,81.0,None,6.368,None,28.31,None,2.743,None
2023-12-15 08:00:00,80.7,None,6.363,None,28.37,None,2.512,None
2023-12-15 07:00:00,80.9,None,6.38,None,28.72,None,2.803,None
2023-12-15 06:00:00,81.1,None,6.368,None,28.35,None,2.501,None
2023-12-15 05:00:00,81.1,None,6.437,None,27.83,None,2.596,None
2023-12-15 04:00:00,81.4,None,6.39,None,27.87,None,2.533,None
2023-12-15 03:00:00,81.4,None,6.389,None,28.01,None,2.499,None
2023-12-15 02:00:00,81.4,None,6.386,None,28.22,None,2.475,None
2023-12-15 01:00:00,81.4,None,6.387,None,27.84,None,2.687,None
2023-12-15 00:00:00,81.2,None,6.387,None,27.52,None,2.499,None
2023-12-14 23:00:00,81.2,None,6.386,None,28.07,None,2.749,None
2023-12-14 22:00:00,81.3,None,6.388,None,27.81,None,2.803,None
2023-12-14 21:00:00,81.5,None,6.388,None,27.59,None,2.62,None
2023-12-14 20:00:00,81.3,None,6.387,None,27.7,None,2.764,None
2023-12-14 19:00:00,81.4,None,6.387,None,27.83,None,3.129,None
2023-12-14 18:00:00,81.2,None,6.389,None,27.91,None,2.723,None
2023-12-14 17:00:00,81.7,None,6.388,None,28.39,None,2.659,None
2023-12-14 16:00:00,81.5,None,6.384,None,28.3,None,2.296,None
2023-12-14 15:00:00,81.6,None,6.385,None,28.37,None,2.649,None
2023-12-14 14:00:00,81.5,None,6.381,None,28.59,None,2.669,None
2023-12-14 13:00:00,81.5,None,6.383,None,28.5,None,2.769,None
2023-12-14 12:00:00,81.4,None,6.382,None,29.21,None,2.541,None
2023-12-14 11:00:00,81.6,None,6.38,None,28.85,None,2.637,None
2023-12-14 10:00:00,81.5,None,6.369,None,29.01,None,2.838,None
2023-12-14 09:00:00,81.7,None,6.385,None,28.68,None,2.804,None
2023-12-14 08:00:00,81.4,None,6.383,None,28.48,None,2.704,None
2023-12-14 07:00:00,81.4,None,6.382,None,28.55,None,3.118,None
2023-12-14 06:00:00,81.8,None,6.384,None,28.63,None,2.724,None
2023-12-14 05:00:00,81.9,None,6.389,None,28.61,None,2.857,None
2023-12-14 04:00:00,81.7,None,6.394,None,28.45,None,2.705,None
2023-12-14 03:00:00,81.9,None,6.387,None,28.48,None,2.757,None
2023-12-14 02:00:00,82.0,None,6.386,None,28.58,None,3.279,None
2023-12-14 01:00:00,82.0,None,6.385,None,28.61,None,2.76,None
2023-12-14 00:00:00,81.8,None,6.386,None,28.64,None,3.036,None
2023-12-13 23:00:00,82.2,None,6.387,None,28.36,None,3.053,None
2023-12-13 22:00:00,82.2,None,6.389,None,28.31,None,3.451,None
2023-12-13 21:00:00,82.3,None,6.391,None,28.25,None,3.112,None
2023-12-13 20:00:00,82.5,None,6.391,None,28.27,None,3.063,None
2023-12-13 19:00:00,82.1,None,6.392,None,28.25,None,3.121,None
2023-12-13 18:00:00,82.3,None,6.393,None,28.15,None,2.908,None
2023-12-13 17:00:00,82.5,None,6.393,None,28.22,None,3.336,None
2023-12-13 16:00:00,82.5,None,6.393,None,28.18,None,3.45,None
2023-12-13 15:00:00,82.5,None,6.392,None,28.26,None,3.652,None
2023-12-13 14:00:00,82.2,None,6.388,None,28.32,None,3.562,None
2023-12-13 13:00:00,82.3,None,6.39,None,28.35,None,3.715,None
2023-12-13 12:00:00,82.5,None,6.389,None,28.3,None,3.716,None
2023-12-13 11:00:00,82.4,None,6.387,None,28.46,None,3.801,None
2023-12-13 10:00:00,82.4,None,6.418,None,28.58,None,4.791,None
2023-12-13 09:00:00,81.0,None,6.467,None,28.53,None,5.094,None
2023-12-13 08:00:00,82.4,None,6.395,None,28.49,None,3.522,None
2023-12-13 07:00:00,82.7,None,6.392,None,28.42,None,3.461,None
2023-12-13 06:00:00,82.7,None,6.391,None,28.39,None,3.893,None
2023-12-13 05:00:00,82.5,None,6.391,None,28.37,None,3.35,None
2023-12-13 04:00:00,83.0,None,6.388,None,28.43,None,4.016,None
2023-12-13 03:00:00,83.1,None,6.394,None,28.5,None,3.442,None
2023-12-13 02:00:00,83.0,None,6.395,None,28.44,None,3.909,None
2023-12-13 01:00:00,83.6,None,6.396,None,28.38,None,3.892,None
2023-12-13 00:00:00,83.9,None,6.395,None,28.35,None,3.635,None
2023-12-12 23:00:00,84.1,None,6.395,None,28.22,None,3.663,None
2023-12-12 22:00:00,84.2,None,6.402,None,28.15,None,3.472,None
2023-12-12 21:00:00,84.2,None,6.404,None,28.11,None,3.371,None
2023-12-12 20:00:00,84.0,None,6.404,None,28.09,None,3.272,None
2023-12-12 19:00:00,84.3,None,6.401,None,28.05,None,3.848,None
2023-12-12 18:00:00,84.0,None,6.4,None,28.03,None,3.586,None
2023-12-12 17:00:00,84.4,None,6.397,None,28.07,None,3.623,None
2023-12-12 16:00:00,84.2,None,6.383,None,28.13,None,4.197,None
2023-12-12 15:00:00,83.7,None,6.384,None,28.41,None,4.975,None
2023-12-12 14:00:00,84.2,None,6.488,None,28.9,None,3.163,None
2023-12-12 13:00:00,84.4,None,6.51,None,28.72,None,3.308,None
2023-12-12 12:00:00,83.7,None,6.404,None,28.35,None,4.408,None
2023-12-12 11:00:00,83.7,None,6.402,None,28.32,None,4.44,None
2023-12-12 10:00:00,83.7,None,6.399,None,28.32,None,5.123,None
2023-12-12 09:00:00,83.7,None,6.404,None,28.25,None,5.498,None
2023-12-12 08:00:00,83.4,None,6.405,None,28.2,None,5.738,None
2023-12-12 07:00:00,83.6,None,6.413,None,28.32,None,4.806,None
2023-12-12 06:00:00,83.7,None,6.408,None,28.2,None,4.799,None
2023-12-12 05:00:00,84.2,None,6.406,None,28.18,None,5.389,None
2023-12-12 04:00:00,84.2,None,6.413,None,28.02,None,6.145,None
2023-12-12 03:00:00,84.9,None,6.416,None,27.89,None,5.067,None
2023-12-12 02:00:00,85.0,None,6.421,None,27.94,None,5.419,None
2023-12-12 01:00:00,85.7,None,6.418,None,27.86,None,4.914,None
2023-12-12 00:00:00,86.0,None,6.419,None,27.77,None,4.923,None
2023-12-11 23:00:00,86.5,None,6.415,None,27.75,None,4.497,None
2023-12-11 22:00:00,86.5,None,6.418,None,27.81,None,4.194,None
2023-12-11 21:00:00,86.7,None,6.415,None,27.86,None,4.802,None
2023-12-11 20:00:00,86.9,None,6.415,None,27.79,None,4.297,None
2023-12-11 19:00:00,86.9,None,6.416,None,27.82,None,4.612,None
2023-12-11 18:00:00,86.8,None,6.418,None,27.77,None,4.907,None
2023-12-11 17:00:00,87.1,None,6.419,None,27.72,None,4.252,None
2023-12-11 16:00:00,86.8,None,6.417,None,27.64,None,4.628,None
2023-12-11 15:00:00,86.8,None,6.413,None,27.62,None,4.585,None
2023-12-11 14:00:00,86.8,None,6.41,None,27.74,None,4.924,None
2023-12-11 13:00:00,86.7,None,6.406,None,27.83,None,4.947,None
2023-12-11 12:00:00,86.7,None,6.411,None,27.95,None,5.997,None
2023-12-11 11:00:00,86.3,None,6.413,None,28.05,None,5.591,None
2023-12-11 10:00:00,86.5,None,6.414,None,28.0,None,5.438,None
2023-12-11 09:00:00,86.5,None,6.418,None,28.12,None,5.634,None
2023-12-11 08:00:00,85.9,None,6.404,None,28.1,None,6.352,None
2023-12-11 07:00:00,86.0,None,6.408,None,28.12,None,5.501,None
2023-12-11 06:00:00,85.4,None,6.415,None,28.28,None,7.281,None
2023-12-11 05:00:00,85.4,None,6.413,None,28.09,None,8.06,None
2023-12-11 04:00:00,85.5,None,6.406,None,28.08,None,7.045,None
2023-12-11 03:00:00,85.7,None,6.407,None,28.05,None,7.218,None
2023-12-11 02:00:00,86.3,None,6.414,None,27.88,None,5.963,None
2023-12-11 01:00:00,86.6,None,6.416,None,27.85,None,4.807,None
2023-12-11 00:00:00,87.4,None,6.42,None,27.84,None,5.381,None
2023-12-10 23:00:00,87.5,None,6.417,None,27.62,None,4.761,None
2023-12-10 22:00:00,87.3,None,6.421,None,27.65,None,4.531,None
2023-12-10 21:00:00,87.5,None,6.415,None,27.69,None,4.184,None
2023-12-10 20:00:00,87.1,None,6.412,None,27.68,None,4.339,None
2023-12-10 19:00:00,87.3,None,6.41,None,27.62,None,3.695,None
2023-12-10 18:00:00,87.5,None,6.413,None,27.64,None,4.837,None
2023-12-10 17:00:00,87.4,None,6.408,None,27.64,None,4.898,None
2023-12-10 16:00:00,87.1,None,6.395,None,28.07,None,5.385,None
2023-12-10 15:00:00,87.2,None,6.405,None,27.63,None,5.512,None
2023-12-10 14:00:00,87.2,None,6.428,None,27.7,None,4.511,None
2023-12-10 13:00:00,86.6,None,6.403,None,27.6,None,5.519,None
2023-12-10 12:00:00,86.7,None,6.404,None,27.35,None,4.83,None
2023-12-10 11:00:00,86.6,None,6.415,None,27.54,None,5.855,None
2023-12-10 10:00:00,86.6,None,6.412,None,27.65,None,5.171,None
2023-12-10 09:00:00,86.3,None,6.409,None,27.63,None,5.809,None
2023-12-10 08:00:00,86.0,None,6.407,None,27.66,None,6.018,None
2023-12-10 07:00:00,86.1,None,6.412,None,27.75,None,5.341,None
2023-12-10 06:00:00,86.5,None,6.415,None,27.78,None,5.373,None
2023-12-10 05:00:00,86.4,None,6.418,None,27.73,None,5.019,None
2023-12-10 04:00:00,86.7,None,6.463,None,27.78,None,5.185,None
2023-12-10 03:00:00,86.7,None,6.53,None,27.75,None,4.783,None
2023-12-10 02:00:00,87.1,None,6.427,None,27.69,None,4.533,None
2023-12-10 01:00:00,87.5,None,6.427,None,27.66,None,4.009,None
2023-12-10 00:00:00,87.3,None,6.421,None,27.63,None,4.541,None
2023-12-09 23:00:00,88.0,None,6.424,None,27.57,None,4.879,None
2023-12-09 22:00:00,88.1,None,6.423,None,27.68,None,4.77,None
2023-12-09 21:00:00,88.1,None,6.423,None,27.66,None,4.716,None
2023-12-09 20:00:00,88.0,None,6.424,None,27.64,None,4.657,None
2023-12-09 19:00:00,87.9,None,6.427,None,27.57,None,4.697,None
2023-12-09 18:00:00,88.1,None,6.43,None,27.51,None,4.729,None
2023-12-09 17:00:00,88.2,None,6.462,None,27.5,None,4.787,None
2023-12-09 16:00:00,88.3,None,6.511,None,27.51,None,4.488,None
2023-12-09 15:00:00,88.0,None,6.427,None,27.48,None,5.476,None
2023-12-09 14:00:00,88.2,None,6.417,None,27.52,None,5.33,None
2023-12-09 13:00:00,88.4,None,6.414,None,27.56,None,6.128,None
2023-12-09 12:00:00,88.5,None,6.417,None,27.73,None,5.758,None
2023-12-09 11:00:00,88.5,None,6.422,None,27.77,None,5.487,None
2023-12-09 10:00:00,88.5,None,6.421,None,27.78,None,5.952,None
2023-12-09 09:00:00,88.8,None,6.416,None,27.93,None,5.253,None
2023-12-09 08:00:00,89.2,None,6.423,None,28.01,None,5.052,None
2023-12-09 07:00:00,89.2,None,6.481,None,28.04,None,5.789,None
2023-12-09 06:00:00,89.3,None,6.424,None,28.04,None,4.856,None
2023-12-09 05:00:00,89.6,None,6.42,None,27.97,None,4.973,None
2023-12-09 04:00:00,89.8,None,6.405,None,28.02,None,5.556,None
2023-12-09 03:00:00,89.7,None,6.411,None,28.0,None,5.847,None
2023-12-09 02:00:00,89.8,None,6.408,None,28.02,None,5.823,None
2023-12-09 01:00:00,90.0,None,6.433,None,27.96,None,5.46,None
2023-12-09 00:00:00,90.0,None,6.441,None,27.88,None,4.99,None
2023-12-08 23:00:00,89.7,None,6.435,None,27.79,None,5.575,None
2023-12-08 22:00:00,89.8,None,6.433,None,27.76,None,5.289,None
2023-12-08 21:00:00,89.8,None,6.435,None,27.77,None,4.948,None
2023-12-08 20:00:00,90.0,None,6.435,None,27.84,None,6.079,None
2023-12-08 19:00:00,90.0,None,6.436,None,27.84,None,5.431,None
2023-12-08 18:00:00,89.6,None,6.429,None,27.79,None,5.097,None
2023-12-08 17:00:00,89.8,None,6.427,None,27.77,None,5.694,None
2023-12-08 16:00:00,89.8,None,6.429,None,27.79,None,4.914,None
2023-12-08 15:00:00,90.0,None,6.431,None,27.81,None,6.32,None
2023-12-08 14:00:00,90.0,None,6.433,None,27.81,None,5.447,None
2023-12-08 13:00:00,90.3,None,6.431,None,27.81,None,5.53,None
2023-12-08 12:00:00,90.4,None,6.431,None,27.85,None,4.986,None
2023-12-08 11:00:00,90.2,None,6.433,None,27.97,None,5.447,None
2023-12-08 10:00:00,90.1,None,6.43,None,27.95,None,5.617,None
2023-12-08 09:00:00,90.1,None,6.459,None,27.96,None,5.672,None
2023-12-08 08:00:00,90.2,None,6.503,None,27.99,None,4.766,None
2023-12-08 07:00:00,90.6,None,6.421,None,28.08,None,4.91,None
2023-12-08 06:00:00,90.3,None,6.472,None,28.06,None,6.555,None
2023-12-08 05:00:00,90.1,None,6.558,None,28.02,None,4.366,None
2023-12-08 04:00:00,90.4,None,6.437,None,27.86,None,4.939,None
2023-12-08 03:00:00,90.3,None,6.438,None,27.83,None,6.167,None
2023-12-08 02:00:00,90.3,None,6.439,None,27.76,None,5.775,None
2023-12-08 01:00:00,90.3,None,6.442,None,27.73,None,5.451,None
2023-12-08 00:00:00,90.5,None,6.432,None,27.73,None,5.288,None
2023-12-07 23:00:00,90.0,None,6.433,None,27.57,None,5.292,None
2023-12-07 22:00:00,90.1,None,6.435,None,27.55,None,5.765,None
2023-12-07 21:00:00,90.3,None,6.424,None,27.92,None,5.722,None
2023-12-07 20:00:00,90.3,None,6.48,None,27.54,None,6.07,None
2023-12-07 19:00:00,90.4,None,6.541,None,27.48,None,4.398,None
2023-12-07 18:00:00,90.2,None,6.446,None,27.47,None,6.102,None
2023-12-07 17:00:00,90.3,None,6.44,None,27.45,None,5.211,None
2023-12-07 16:00:00,90.2,None,6.434,None,27.37,None,5.556,None
2023-12-07 15:00:00,90.6,None,6.431,None,27.37,None,6.126,None
2023-12-07 14:00:00,90.2,None,6.427,None,27.34,None,5.816,None
2023-12-07 13:00:00,90.3,None,6.424,None,27.46,None,5.278,None
2023-12-07 12:00:00,90.5,None,6.415,None,27.57,None,5.72,None
2023-12-07 11:00:00,90.0,None,6.403,None,27.62,None,6.292,None
2023-12-07 10:00:00,90.2,None,6.546,None,27.74,None,5.549,None
2023-12-07 09:00:00,90.3,None,6.58,None,27.78,None,4.177,None
2023-12-07 08:00:00,90.4,None,6.437,None,27.67,None,6.252,None
2023-12-07 07:00:00,90.2,None,6.432,None,27.56,None,5.641,None
2023-12-07 06:00:00,90.4,None,6.434,None,27.56,None,5.849,None
2023-12-07 05:00:00,90.2,None,6.438,None,27.6,None,8.11,None
2023-12-07 04:00:00,90.4,None,6.442,None,27.54,None,5.75,None
2023-12-07 03:00:00,90.3,None,6.447,None,27.52,None,5.767,None
2023-12-07 02:00:00,90.5,None,6.446,None,27.41,None,5.092,None
2023-12-07 01:00:00,90.4,None,6.443,None,27.39,None,5.855,None
2023-12-07 00:00:00,90.4,None,6.443,None,27.36,None,5.291,None
2023-12-06 23:00:00,90.4,None,6.444,None,27.3,None,5.689,None
2023-12-06 22:00:00,90.2,None,6.443,None,27.33,None,5.866,None
2023-12-06 21:00:00,90.3,None,6.443,None,27.42,None,6.193,None
2023-12-06 20:00:00,90.3,None,6.445,None,27.46,None,5.187,None
2023-12-06 19:00:00,90.4,None,6.442,None,27.37,None,6.166,None
2023-12-06 18:00:00,90.5,None,6.447,None,27.35,None,6.335,None
2023-12-06 17:00:00,90.1,None,6.444,None,27.35,None,5.507,None
2023-12-06 16:00:00,90.4,None,6.447,None,27.36,None,5.71,None
2023-12-06 15:00:00,90.4,None,6.444,None,27.3,None,5.604,None
2023-12-06 14:00:00,90.4,None,6.439,None,27.32,None,5.289,None
2023-12-06 13:00:00,90.4,None,6.439,None,27.41,None,5.211,None
2023-12-06 12:00:00,90.5,None,6.436,None,27.49,None,5.983,None
2023-12-06 11:00:00,90.8,None,6.434,None,27.64,None,6.139,None
2023-12-06 10:00:00,90.7,None,6.436,None,27.84,None,6.267,None
2023-12-06 09:00:00,90.5,None,6.433,None,27.91,None,6.204,None
2023-12-06 08:00:00,90.3,None,6.428,None,27.94,None,5.124,None
2023-12-06 07:00:00,90.7,None,6.458,None,28.17,None,5.365,None
2023-12-06 06:00:00,91.1,None,6.465,None,28.1,None,4.947,None
2023-12-06 05:00:00,91.1,None,6.434,None,28.04,None,5.761,None
2023-12-06 04:00:00,91.2,None,6.476,None,28.07,None,5.212,None
2023-12-06 03:00:00,91.2,None,6.56,None,28.06,None,4.259,None
2023-12-06 02:00:00,90.9,None,6.457,None,27.95,None,5.741,None
2023-12-06 01:00:00,91.3,None,6.452,None,27.86,None,4.968,None
2023-12-06 00:00:00,91.0,None,6.453,None,27.78,None,5.235,None
2023-12-05 23:00:00,91.1,None,6.453,None,27.73,None,6.61,None
2023-12-05 22:00:00,91.3,None,6.458,None,27.74,None,5.797,None
2023-12-05 21:00:00,91.2,None,6.455,None,27.74,None,5.323,None
2023-12-05 20:00:00,91.2,None,6.456,None,27.73,None,5.826,None
2023-12-05 19:00:00,91.2,None,6.453,None,27.68,None,5.573,None
2023-12-05 18:00:00,91.3,None,6.504,None,27.66,None,5.927,None
2023-12-05 17:00:00,91.0,None,6.567,None,27.56,None,4.268,None
2023-12-05 16:00:00,91.0,None,6.442,None,27.48,None,5.127,None
2023-12-05 15:00:00,90.8,None,6.466,None,27.5,None,6.538,None
2023-12-05 14:00:00,91.2,None,6.533,None,27.5,None,5.031,None
2023-12-05 13:00:00,91.2,None,6.486,None,27.5,None,6.062,None
2023-12-05 12:00:00,91.0,None,6.542,None,27.61,None,4.849,None
2023-12-05 11:00:00,91.1,None,6.444,None,27.6,None,5.286,None
2023-12-05 10:00:00,91.4,None,6.441,None,27.64,None,6.089,None
2023-12-05 09:00:00,91.2,None,6.44,None,27.69,None,5.872,None
2023-12-05 08:00:00,91.0,None,6.434,None,27.63,None,5.007,None
2023-12-05 07:00:00,91.5,None,6.437,None,27.72,None,6.21,None
2023-12-05 06:00:00,91.4,None,6.444,None,27.75,None,6.458,None
2023-12-05 05:00:00,91.2,None,6.45,None,27.65,None,5.361,None
2023-12-05 04:00:00,91.4,None,6.444,None,27.59,None,6.44,None
2023-12-05 03:00:00,91.0,None,6.452,None,27.52,None,7.513,None
2023-12-05 02:00:00,91.1,None,6.453,None,27.58,None,5.627,None
2023-12-05 01:00:00,91.2,None,6.453,None,27.51,None,5.768,None
2023-12-05 00:00:00,90.9,None,6.453,None,27.43,None,6.137,None
2023-12-04 23:00:00,90.7,None,6.456,None,27.42,None,5.413,None
2023-12-04 22:00:00,90.8,None,6.456,None,27.59,None,5.571,None
2023-12-04 21:00:00,91.2,None,6.459,None,27.57,None,5.998,None
2023-12-04 20:00:00,91.0,None,6.461,None,27.53,None,6.545,None
2023-12-04 19:00:00,91.0,None,6.459,None,27.42,None,6.306,None
2023-12-04 18:00:00,90.8,None,6.457,None,27.6,None,6.048,None
2023-12-04 17:00:00,90.6,None,6.455,None,27.49,None,6.339,None
2023-12-04 16:00:00,90.6,None,6.448,None,27.6,None,5.991,None
2023-12-04 15:00:00,89.8,None,6.444,None,27.72,None,6.897,None
2023-12-04 14:00:00,90.9,None,6.447,None,27.77,None,6.013,None
2023-12-04 13:00:00,90.8,None,6.445,None,27.93,None,6.205,None
2023-12-04 12:00:00,90.7,None,6.441,None,27.99,None,5.934,None
2023-12-04 11:00:00,90.8,None,6.442,None,28.1,None,6.372,None
2023-12-04 10:00:00,90.7,None,6.439,None,28.06,None,6.031,None
2023-12-04 09:00:00,90.9,None,6.439,None,28.18,None,5.389,None
2023-12-04 08:00:00,91.2,None,6.478,None,28.34,None,6.477,None
2023-12-04 07:00:00,91.1,None,6.518,None,28.39,None,4.296,None
2023-12-04 06:00:00,91.4,None,6.444,None,28.37,None,5.502,None
2023-12-04 05:00:00,91.2,None,6.441,None,28.36,None,6.365,None
2023-12-04 04:00:00,91.2,None,6.453,None,28.25,None,5.874,None
2023-12-04 03:00:00,91.4,None,6.457,None,28.15,None,6.787,None
2023-12-04 02:00:00,91.5,None,6.455,None,28.16,None,6.494,None
2023-12-04 01:00:00,91.3,None,6.461,None,28.15,None,6.686,None
2023-12-04 00:00:00,91.5,None,6.465,None,28.2,None,6.101,None
2023-12-03 23:00:00,91.4,None,6.466,None,28.15,None,6.016,None
2023-12-03 22:00:00,91.8,None,6.46,None,27.93,None,6.118,None
2023-12-03 21:00:00,91.5,None,6.459,None,27.99,None,6.752,None
2023-12-03 20:00:00,91.8,None,6.466,None,28.01,None,6.341,None
2023-12-03 19:00:00,91.6,None,6.46,None,27.97,None,6.703,None
2023-12-03 18:00:00,91.7,None,6.455,None,27.94,None,6.225,None
2023-12-03 17:00:00,91.9,None,6.461,None,27.84,None,6.892,None
2023-12-03 16:00:00,91.8,None,6.453,None,27.75,None,6.389,None
2023-12-03 15:00:00,91.8,None,6.453,None,27.76,None,6.841,None
2023-12-03 14:00:00,91.7,None,6.455,None,28.02,None,7.145,None
2023-12-03 13:00:00,91.8,None,6.445,None,28.13,None,6.911,None
2023-12-03 12:00:00,91.6,None,6.441,None,28.23,None,6.845,None
2023-12-03 11:00:00,92.1,None,6.437,None,28.92,None,7.122,None
2023-12-03 10:00:00,91.8,None,6.447,None,28.01,None,7.274,None
2023-12-03 09:00:00,92.0,None,6.448,None,27.89,None,6.635,None
2023-12-03 08:00:00,91.6,None,6.441,None,27.87,None,5.759,None
2023-12-03 07:00:00,91.8,None,6.507,None,27.83,None,7.316,None
2023-12-03 06:00:00,92.0,None,6.619,None,27.87,None,4.547,None
2023-12-03 05:00:00,91.7,None,6.472,None,27.72,None,7.627,None
2023-12-03 04:00:00,91.9,None,6.463,None,27.62,None,6.987,None
2023-12-03 03:00:00,91.8,None,6.46,None,27.59,None,7.277,None
2023-12-03 02:00:00,91.9,None,6.466,None,27.62,None,6.023,None
2023-12-03 01:00:00,91.9,None,6.471,None,27.66,None,7.026,None
2023-12-03 00:00:00,91.8,None,6.468,None,27.72,None,6.86,None
2023-12-02 23:00:00,91.7,None,6.466,None,27.53,None,6.429,None
2023-12-02 22:00:00,91.6,None,6.474,None,27.45,None,8.56,None
2023-12-02 21:00:00,91.9,None,6.467,None,27.39,None,7.077,None
2023-12-02 20:00:00,91.5,None,6.453,None,27.38,None,6.975,None
2023-12-02 19:00:00,91.5,None,6.516,None,27.33,None,7.061,None
2023-12-02 18:00:00,91.5,None,6.571,None,27.16,None,5.411,None
2023-12-02 17:00:00,91.4,None,6.467,None,27.06,None,7.081,None
2023-12-02 16:00:00,91.6,None,6.469,None,27.21,None,6.338,None
2023-12-02 15:00:00,91.8,None,6.458,None,27.31,None,6.465,None
2023-12-02 14:00:00,91.6,None,6.456,None,27.32,None,7.223,None
2023-12-02 13:00:00,91.4,None,6.464,None,27.48,None,6.774,None
2023-12-02 12:00:00,91.6,None,6.459,None,27.33,None,6.784,None
2023-12-02 11:00:00,91.5,None,6.458,None,27.42,None,7.261,None
2023-12-02 10:00:00,91.6,None,6.463,None,27.63,None,6.787,None
2023-12-02 09:00:00,91.8,None,6.462,None,27.73,None,6.494,None
2023-12-02 08:00:00,91.5,None,6.467,None,27.56,None,8.52,None
2023-12-02 07:00:00,91.5,None,6.463,None,27.45,None,7.294,None
2023-12-02 06:00:00,91.5,None,6.489,None,27.43,None,7.442,None
2023-12-02 05:00:00,91.6,None,6.55,None,27.49,None,7.301,None
2023-12-02 04:00:00,91.5,None,6.478,None,27.35,None,7.082,None
2023-12-02 03:00:00,91.4,None,6.472,None,27.35,None,7.185,None
2023-12-02 02:00:00,91.5,None,6.471,None,27.27,None,6.435,None
