sample_date,station_id,station_code,station_name,Farge_mg Pt/l,DIN_mg/l,PO4-P_µg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TSM_mg/l
2018-05-15,40352,DRA1,Drammenselva v/Krokstadelva,,182.0,4.0,,3.1,350.0,2.0,,4.68
2018-05-28,40352,DRA1,Drammenselva v/Krokstadelva,,213.0,2.0,,3.4,,2.0,,1.71
2018-06-05,40352,DRA1,Drammenselva v/Krokstadelva,,173.0,2.0,,3.4,,2.0,,1.82
2018-06-12,40352,DRA1,Drammenselva v/Krokstadelva,,122.0,2.0,,3.2,,2.0,,1.75
2018-06-26,40352,DRA1,Drammenselva v/Krokstadelva,,210.0,1.0,,3.2,,2.0,,1.24
2018-07-02,40352,DRA1,Drammenselva v/Krokstadelva,,199.0,2.0,,3.1,,2.0,,1.1
2018-08-06,40352,DRA1,Drammenselva v/Krokstadelva,,101.0,2.0,,2.7,,3.0,,1.62
2018-09-04,40352,DRA1,Drammenselva v/Krokstadelva,,157.0,1.0,,2.9,,1.0,,0.99
2018-10-01,40352,DRA1,Drammenselva v/Krokstadelva,,202.0,1.0,,3.2,,2.0,,1.25
2018-11-05,40352,DRA1,Drammenselva v/Krokstadelva,,385.0,1.0,,3.5,,2.0,,0.87
2018-12-03,40352,DRA1,Drammenselva v/Krokstadelva,,412.0,4.0,,3.8,,2.0,,3.29
2019-01-07,40352,DRA1,Drammenselva v/Krokstadelva,,299.0,1.0,,3.2,,3.0,,0.75
2019-02-04,40352,DRA1,Drammenselva v/Krokstadelva,,234.0,2.0,,2.9,,2.0,,0.77
2019-03-04,40352,DRA1,Drammenselva v/Krokstadelva,,360.0,1.0,,2.8,,2.0,,1.05
2019-04-02,40352,DRA1,Drammenselva v/Krokstadelva,,903.0,4.0,,3.9,,3.0,,4.19
2019-05-06,40352,DRA1,Drammenselva v/Krokstadelva,,242.0,1.0,,3.3,,2.0,,1.55
2019-05-15,40352,DRA1,Drammenselva v/Krokstadelva,,364.0,3.0,,3.5,,1.0,,1.07
2019-05-22,40352,DRA1,Drammenselva v/Krokstadelva,,529.0,5.0,,3.6,,1.0,,3.59
2019-06-03,40352,DRA1,Drammenselva v/Krokstadelva,,262.0,3.0,,3.4,,1.0,,1.36
2019-06-12,40352,DRA1,Drammenselva v/Krokstadelva,,382.0,3.0,,4.0,,2.0,,3.94
2019-06-24,40352,DRA1,Drammenselva v/Krokstadelva,,265.0,1.0,,3.9,,2.0,,1.25
2019-07-01,40352,DRA1,Drammenselva v/Krokstadelva,,254.0,2.0,,4.0,,3.0,,1.47
2019-08-05,40352,DRA1,Drammenselva v/Krokstadelva,,169.0,2.0,,3.4,,1.0,,0.73
2019-09-02,40352,DRA1,Drammenselva v/Krokstadelva,,210.0,1.0,,4.0,,3.0,,1.04
2019-10-07,40352,DRA1,Drammenselva v/Krokstadelva,,291.0,2.0,,4.1,,2.0,,0.96
2019-11-04,40352,DRA1,Drammenselva v/Krokstadelva,,273.0,1.0,,3.9,,1.0,,1.18
2019-12-03,40352,DRA1,Drammenselva v/Krokstadelva,,328.0,2.0,,4.1,,2.0,,0.8
2020-01-06,40352,DRA1,Drammenselva v/Krokstadelva,,298.0,1.0,,3.2,,2.0,,0.79
2020-02-03,40352,DRA1,Drammenselva v/Krokstadelva,,277.0,1.0,,3.4,,2.0,,0.97
2020-03-02,40352,DRA1,Drammenselva v/Krokstadelva,,280.0,2.0,,3.3,,2.0,,1.33
2020-04-14,40352,DRA1,Drammenselva v/Krokstadelva,,276.0,2.0,,3.1,,1.0,,1.03
2020-05-04,40352,DRA1,Drammenselva v/Krokstadelva,,255.0,3.0,,3.6,,2.0,,1.27
2020-05-11,40352,DRA1,Drammenselva v/Krokstadelva,,223.0,3.0,,4.4,,2.0,,1.16
2020-05-25,40352,DRA1,Drammenselva v/Krokstadelva,,222.0,2.0,,4.2,,2.0,,1.4
2020-06-02,40352,DRA1,Drammenselva v/Krokstadelva,,222.0,2.0,,4.2,,3.0,,1.66
2020-06-15,40352,DRA1,Drammenselva v/Krokstadelva,,179.0,2.0,,3.2,,1.0,,1.05
2020-06-22,40352,DRA1,Drammenselva v/Krokstadelva,,175.0,3.0,,4.3,,2.0,,1.58
2020-07-06,40352,DRA1,Drammenselva v/Krokstadelva,,192.0,2.0,,3.7,,2.0,,1.58
2020-08-03,40352,DRA1,Drammenselva v/Krokstadelva,,143.0,1.0,,4.3,,2.0,,1.27
2020-09-07,40352,DRA1,Drammenselva v/Krokstadelva,,133.0,1.0,,3.6,,1.0,,0.85
2020-10-05,40352,DRA1,Drammenselva v/Krokstadelva,,709.0,11.0,,5.8,,6.0,,12.7
2020-11-02,40352,DRA1,Drammenselva v/Krokstadelva,,502.0,5.0,,4.5,,7.0,,4.09
2020-12-07,40352,DRA1,Drammenselva v/Krokstadelva,,415.0,3.0,,3.5,,3.0,,2.23
2021-01-21,40352,DRA1,Drammenselva v/Krokstadelva,21.0,274.0,1.0,3.25,3.6,,,2.5,0.82
2021-02-02,40352,DRA1,Drammenselva v/Krokstadelva,,292.0,2.0,3.32,3.4,,,3.3,0.96
2021-03-02,40352,DRA1,Drammenselva v/Krokstadelva,16.0,306.0,2.0,3.14,2.9,,,4.8,1.89
2021-04-06,40352,DRA1,Drammenselva v/Krokstadelva,15.0,394.0,3.0,3.2,3.5,,,4.8,2.42
2021-05-03,40352,DRA1,Drammenselva v/Krokstadelva,25.0,272.0,2.0,2.98,3.6,,,3.3,4.37
2021-05-18,40352,DRA1,Drammenselva v/Krokstadelva,31.0,472.0,5.0,3.62,4.1,,,8.2,6.51
2021-05-25,40352,DRA1,Drammenselva v/Krokstadelva,31.0,492.0,5.0,3.6,4.1,,,9.5,6.69
2021-06-07,40352,DRA1,Drammenselva v/Krokstadelva,23.0,271.0,3.0,3.11,3.7,,,5.1,2.48
2021-06-14,40352,DRA1,Drammenselva v/Krokstadelva,22.0,277.0,3.0,3.08,3.5,,,4.5,1.98
2021-06-28,40352,DRA1,Drammenselva v/Krokstadelva,19.0,188.0,1.0,2.67,3.3,,,4.0,1.49
2021-07-05,40352,DRA1,Drammenselva v/Krokstadelva,19.0,193.0,1.0,2.7,3.5,,,5.0,1.74
2021-08-02,40352,DRA1,Drammenselva v/Krokstadelva,22.0,186.0,2.0,2.67,3.6,,,4.8,2.34
2021-09-06,40352,DRA1,Drammenselva v/Krokstadelva,17.0,144.0,2.0,2.36,3.1,,,3.6,0.79
2021-10-04,40352,DRA1,Drammenselva v/Krokstadelva,37.0,663.0,8.0,3.76,5.3,,,13.0,7.63
2021-11-01,40352,DRA1,Drammenselva v/Krokstadelva,30.0,392.0,19.0,4.45,4.0,,,23.0,17.5
2021-12-06,40352,DRA1,Drammenselva v/Krokstadelva,21.0,240.0,2.0,3.29,3.4,,,2.9,1.31
2022-01-10,40352,DRA1,Drammenselva v/Krokstadelva,18.0,309.0,2.0,3.02,2.8,,,2.0,0.8
2022-02-07,40352,DRA1,Drammenselva v/Krokstadelva,16.0,272.0,1.0,2.86,2.6,,,3.0,0.77
2022-03-07,40352,DRA1,Drammenselva v/Krokstadelva,14.0,271.0,1.0,2.58,2.5,,,3.0,0.4
2022-04-04,40352,DRA1,Drammenselva v/Krokstadelva,16.0,303.0,3.0,2.78,2.6,,,2.0,0.97
2022-05-02,40352,DRA1,Drammenselva v/Krokstadelva,19.0,303.0,1.0,2.69,3.1,,,4.0,0.92
2022-05-16,40352,DRA1,Drammenselva v/Krokstadelva,16.0,234.0,1.0,2.6,2.8,,,3.0,0.98
2022-05-30,40352,DRA1,Drammenselva v/Krokstadelva,17.0,185.0,4.0,2.61,3.0,,,3.0,1.53
2022-06-07,40352,DRA1,Drammenselva v/Krokstadelva,18.0,148.0,1.0,2.51,3.0,,,4.0,1.26
2022-06-13,40352,DRA1,Drammenselva v/Krokstadelva,19.0,210.0,2.0,2.51,3.1,,,4.0,1.21
2022-06-27,40352,DRA1,Drammenselva v/Krokstadelva,18.0,182.0,1.0,2.4,3.3,,,4.0,1.01
2022-07-11,40352,DRA1,Drammenselva v/Krokstadelva,17.0,204.0,1.0,2.45,3.2,,,4.0,1.03
2022-08-01,40352,DRA1,Drammenselva v/Krokstadelva,16.0,221.0,1.0,2.48,3.5,,,5.0,1.24
2022-09-05,40352,DRA1,Drammenselva v/Krokstadelva,13.0,130.0,1.0,2.22,2.9,,,4.0,0.88
2022-10-03,40352,DRA1,Drammenselva v/Krokstadelva,22.0,250.0,2.0,2.67,4.0,,,4.0,1.91
2022-11-07,40352,DRA1,Drammenselva v/Krokstadelva,31.0,498.0,5.0,3.72,4.9,,,11.0,6.38
2022-12-06,40352,DRA1,Drammenselva v/Krokstadelva,22.0,342.0,2.0,3.27,3.8,,,3.0,1.03
2023-01-03,40352,DRA1,Drammenselva v/Krokstadelva,18.0,252.0,1.0,3.22,3.3,390.0,,3.0,0.83
2023-02-06,40352,DRA1,Drammenselva v/Krokstadelva,16.0,285.0,1.0,3.17,2.9,410.0,,2.7,0.88
2023-03-07,40352,DRA1,Drammenselva v/Krokstadelva,14.0,274.0,2.0,3.0,2.4,360.0,,3.6,1.8
2023-04-11,40352,DRA1,Drammenselva v/Krokstadelva,19.0,740.0,27.0,5.47,3.4,870.0,,26.0,14.7
2023-05-02,40352,DRA1,Drammenselva v/Krokstadelva,22.0,316.0,2.0,3.43,4.1,460.0,,3.5,2.08
2023-05-22,40352,DRA1,Drammenselva v/Krokstadelva,22.0,172.0,4.0,3.22,3.7,370.0,,7.6,4.33
2023-05-30,40352,DRA1,Drammenselva v/Krokstadelva,21.0,202.0,3.0,3.09,3.6,370.0,,4.3,2.96
2023-06-05,40352,DRA1,Drammenselva v/Krokstadelva,21.0,202.0,2.0,3.2,3.6,360.0,,4.7,2.26
2023-06-12,40352,DRA1,Drammenselva v/Krokstadelva,21.0,172.0,3.0,3.26,3.8,350.0,,4.9,3.24
2023-06-26,40352,DRA1,Drammenselva v/Krokstadelva,18.0,83.0,1.0,2.65,3.4,310.0,,3.7,1.4
2023-07-03,40352,DRA1,Drammenselva v/Krokstadelva,17.0,48.0,3.0,2.77,3.5,330.0,,6.5,2.72
2023-08-06,40352,DRA1,Drammenselva v/Krokstadelva,20.0,142.0,1.0,2.68,3.6,320.0,,3.9,1.6
2023-08-11,40352,DRA1,Drammenselva v/Krokstadelva,33.0,143.0,23.0,3.66,4.6,340.0,,,
2023-08-11,40352,DRA1,Drammenselva v/Krokstadelva,32.0,140.0,22.0,3.6,4.7,340.0,,,
2023-08-11,40352,DRA1,Drammenselva v/Krokstadelva,32.0,142.0,26.0,4.04,4.8,340.0,,,
2023-08-11,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2023-08-29,40352,DRA1,Drammenselva v/Krokstadelva,,,27.0,4.15,6.7,380.0,,,
2023-08-29,40352,DRA1,Drammenselva v/Krokstadelva,48.0,,15.0,3.47,6.5,390.0,,,
2023-08-29,40352,DRA1,Drammenselva v/Krokstadelva,47.0,,17.0,4.0,6.7,420.0,,,
2023-09-11,40352,DRA1,Drammenselva v/Krokstadelva,34.0,,4.0,3.38,5.4,390.0,,6.7,3.66
2023-10-02,40352,DRA1,Drammenselva v/Krokstadelva,33.0,,3.0,3.4,4.9,400.0,,5.2,2.58
2023-11-06,40352,DRA1,Drammenselva v/Krokstadelva,34.0,,7.0,4.17,5.3,790.0,,9.8,3.9
2023-12-04,40352,DRA1,Drammenselva v/Krokstadelva,23.0,,2.0,3.25,4.0,370.0,,3.0,1.13
2024-01-02,40352,DRA1,Drammenselva v/Krokstadelva,19.0,275.0,2.0,3.31,3.4,360.0,,2.8,3.18
2024-02-05,40352,DRA1,Drammenselva v/Krokstadelva,18.0,298.0,2.0,3.28,3.2,410.0,,3.6,1.23
2024-03-04,40352,DRA1,Drammenselva v/Krokstadelva,28.0,533.0,15.0,4.44,4.1,730.0,,14.0,13.3
2024-04-01,40352,DRA1,Drammenselva v/Krokstadelva,33.0,488.0,13.0,4.77,4.8,680.0,,16.0,16.2
2024-05-06,40352,DRA1,Drammenselva v/Krokstadelva,30.0,232.0,3.0,3.28,4.3,350.0,,4.2,2.71
2024-05-16,40352,DRA1,Drammenselva v/Krokstadelva,22.0,195.0,3.0,3.12,3.5,300.0,,5.1,3.24
2024-05-28,40352,DRA1,Drammenselva v/Krokstadelva,24.0,175.0,3.0,3.13,4.0,310.0,,6.3,3.56
2024-06-03,40352,DRA1,Drammenselva v/Krokstadelva,25.0,177.0,4.0,2.98,3.9,320.0,,6.0,4.9
2024-06-11,40352,DRA1,Drammenselva v/Krokstadelva,23.0,234.0,1.0,3.13,3.7,360.0,,4.9,1.46
2024-06-21,40352,DRA1,Drammenselva v/Krokstadelva,28.0,236.0,2.0,3.1,4.4,380.0,,6.7,2.93
2024-07-05,40352,DRA1,Drammenselva v/Krokstadelva,23.0,180.0,1.0,2.85,3.8,330.0,,4.8,1.82
1990-01-15,40355,NUM1,Numedalslågen v/E18,,,15.5,,,381.0,,,11.2
1990-02-13,40355,NUM1,Numedalslågen v/E18,,,11.0,,,644.0,,,12.6
1990-03-13,40355,NUM1,Numedalslågen v/E18,,,6.0,,,363.0,,,5.9
1990-04-18,40355,NUM1,Numedalslågen v/E18,,,3.5,,,363.0,,,4.1
1990-05-22,40355,NUM1,Numedalslågen v/E18,,,1.5,,,305.0,,,1.7
1990-06-12,40355,NUM1,Numedalslågen v/E18,,,1.0,,,177.0,,,1.3
1990-07-12,40355,NUM1,Numedalslågen v/E18,,,8.0,,,224.0,,,3.8
1990-08-10,40355,NUM1,Numedalslågen v/E18,,,0.5,,,177.0,,,1.0
1990-09-11,40355,NUM1,Numedalslågen v/E18,,,3.0,,,239.0,,,1.6
1990-10-16,40355,NUM1,Numedalslågen v/E18,,,0.5,,,342.0,,,1.0
1990-11-07,40355,NUM1,Numedalslågen v/E18,,,2.0,,,419.0,,,2.7
1990-12-11,40355,NUM1,Numedalslågen v/E18,,,1.0,,,327.0,,,1.0
1991-01-22,40355,NUM1,Numedalslågen v/E18,,,3.0,,,389.0,,,2.45
1991-02-12,40355,NUM1,Numedalslågen v/E18,,,2.0,,,218.0,,,1.43
1991-03-14,40355,NUM1,Numedalslågen v/E18,,,4.0,,,462.0,,,3.1
1991-04-16,40355,NUM1,Numedalslågen v/E18,,,9.0,,,350.0,,,8.24
1991-05-14,40355,NUM1,Numedalslågen v/E18,,,2.0,,,234.0,,,2.69
1991-06-17,40355,NUM1,Numedalslågen v/E18,,,1.0,,,192.0,,,2.28
1991-07-10,40355,NUM1,Numedalslågen v/E18,,,2.0,,,186.0,,,1.31
1991-08-14,40355,NUM1,Numedalslågen v/E18,,,2.0,,,416.0,,,2.13
1991-09-18,40355,NUM1,Numedalslågen v/E18,,,2.0,,2.0,297.0,,,0.31
1991-10-17,40355,NUM1,Numedalslågen v/E18,,,10.0,,4.29,855.0,,,8.74
1991-11-14,40355,NUM1,Numedalslågen v/E18,,,21.0,,,884.0,,,20.6
1991-12-17,40355,NUM1,Numedalslågen v/E18,,,3.0,,,497.0,,,0.96
1992-01-15,40355,NUM1,Numedalslågen v/E18,,260.0,1.0,,,384.0,,,1.65
1992-02-11,40355,NUM1,Numedalslågen v/E18,,294.0,9.0,,,401.0,,,4.91
1992-03-15,40355,NUM1,Numedalslågen v/E18,,594.0,4.0,,,714.0,,,3.75
1992-04-08,40355,NUM1,Numedalslågen v/E18,,594.0,4.0,,,690.0,,,2.69
1992-05-18,40355,NUM1,Numedalslågen v/E18,,134.0,5.0,,,258.0,,,5.54
1992-06-16,40355,NUM1,Numedalslågen v/E18,,77.0,2.0,,,158.0,,,1.71
1992-07-16,40355,NUM1,Numedalslågen v/E18,,316.0,2.0,,,325.0,,,1.06
1992-08-18,40355,NUM1,Numedalslågen v/E18,,199.0,2.0,,,336.0,,,1.42
1992-09-15,40355,NUM1,Numedalslågen v/E18,,318.0,0.5,,,485.0,,,3.63
1992-10-08,40355,NUM1,Numedalslågen v/E18,,154.0,2.0,,4.3,281.0,,,1.12
1992-11-09,40355,NUM1,Numedalslågen v/E18,,486.0,2.0,,,655.0,,,1.71
1992-12-01,40355,NUM1,Numedalslågen v/E18,,581.0,3.0,,,795.0,,,4.29
1993-01-15,40355,NUM1,Numedalslågen v/E18,,318.0,8.0,,,440.0,,,5.66
1993-02-16,40355,NUM1,Numedalslågen v/E18,,218.0,4.0,,,320.0,,,2.91
1993-03-17,40355,NUM1,Numedalslågen v/E18,,366.0,18.0,,,510.0,,,16.7
1993-04-15,40355,NUM1,Numedalslågen v/E18,,233.0,2.0,,,365.0,,,1.72
1993-05-21,40355,NUM1,Numedalslågen v/E18,,171.0,2.0,,,315.0,,,1.19
1993-06-14,40355,NUM1,Numedalslågen v/E18,,48.0,2.0,,,170.0,,,1.94
1993-07-15,40355,NUM1,Numedalslågen v/E18,,78.0,2.0,,,205.0,,,2.62
1993-08-16,40355,NUM1,Numedalslågen v/E18,,84.0,4.0,,,235.0,,,2.45
1993-09-15,40355,NUM1,Numedalslågen v/E18,,143.0,2.0,,,285.0,,,1.16
1993-10-17,40355,NUM1,Numedalslågen v/E18,,280.0,5.0,,4.3,545.0,,,2.47
1993-11-14,40355,NUM1,Numedalslågen v/E18,,561.0,23.0,,,940.0,,,28.1
1993-12-05,40355,NUM1,Numedalslågen v/E18,,350.0,7.0,,,510.0,,,9.98
1994-01-17,40355,NUM1,Numedalslågen v/E18,,278.0,4.0,,,400.0,,,3.08
1994-02-17,40355,NUM1,Numedalslågen v/E18,,170.0,3.0,,,335.0,,,1.79
1994-03-16,40355,NUM1,Numedalslågen v/E18,,485.0,5.0,,,590.0,,,4.28
1994-04-17,40355,NUM1,Numedalslågen v/E18,,756.0,7.0,,,790.0,,,10.8
1994-05-09,40355,NUM1,Numedalslågen v/E18,,169.0,3.0,,,340.0,,,4.84
1994-06-07,40355,NUM1,Numedalslågen v/E18,,114.0,3.0,,,230.0,,,3.1
1994-07-18,40355,NUM1,Numedalslågen v/E18,,68.0,0.5,,,230.0,,,2.71
1994-08-18,40355,NUM1,Numedalslågen v/E18,,120.0,2.0,,,355.0,,,3.28
1994-09-15,40355,NUM1,Numedalslågen v/E18,,353.0,4.0,,,600.0,,,6.45
1994-10-17,40355,NUM1,Numedalslågen v/E18,,239.0,2.0,,,405.0,,,4.12
1994-11-08,40355,NUM1,Numedalslågen v/E18,,279.0,2.0,,,460.0,,,2.24
1994-12-07,40355,NUM1,Numedalslågen v/E18,,308.0,2.0,,,435.0,,,2.19
1995-01-17,40355,NUM1,Numedalslågen v/E18,,242.0,6.0,,,375.0,,,5.69
1995-02-14,40355,NUM1,Numedalslågen v/E18,,294.0,6.0,2.7,,405.0,,,4.44
1995-03-14,40355,NUM1,Numedalslågen v/E18,,307.0,5.0,2.7,,420.0,,,5.29
1995-04-10,40355,NUM1,Numedalslågen v/E18,,385.0,6.0,3.3,,530.0,,,7.26
1995-05-15,40355,NUM1,Numedalslågen v/E18,,170.0,1.0,2.6,,310.0,,,2.64
1995-06-12,40355,NUM1,Numedalslågen v/E18,,154.0,4.0,2.6,,380.0,,,6.3
1995-07-15,40355,NUM1,Numedalslågen v/E18,,137.0,2.0,1.6,,260.0,,,1.82
1995-08-15,40355,NUM1,Numedalslågen v/E18,,100.0,0.5,1.1,,215.0,,,1.58
1995-09-18,40355,NUM1,Numedalslågen v/E18,,172.0,3.0,2.8,,440.0,,,4.96
1995-10-16,40355,NUM1,Numedalslågen v/E18,,219.0,2.0,2.6,,390.0,,,1.86
1995-11-16,40355,NUM1,Numedalslågen v/E18,,203.0,3.0,2.5,,310.0,,,2.4
1995-12-07,40355,NUM1,Numedalslågen v/E18,,158.0,5.0,2.2,3.4,275.0,,,4.5
1996-01-11,40355,NUM1,Numedalslågen v/E18,,198.0,4.0,1.9,,310.0,,,2.58
1996-02-13,40355,NUM1,Numedalslågen v/E18,,126.0,2.0,1.8,,210.0,,,1.6
1996-03-13,40355,NUM1,Numedalslågen v/E18,,168.0,2.0,1.8,,265.0,,,1.65
1996-04-18,40355,NUM1,Numedalslågen v/E18,,548.0,14.0,3.1,,710.0,,,19.3
1996-05-15,40355,NUM1,Numedalslågen v/E18,,258.0,2.0,2.6,,475.0,,,4.41
1996-06-17,40355,NUM1,Numedalslågen v/E18,,111.0,2.0,1.1,,300.0,,,1.52
1996-07-17,40355,NUM1,Numedalslågen v/E18,,95.0,1.0,0.9,,275.0,,,1.69
1996-08-15,40355,NUM1,Numedalslågen v/E18,,108.0,1.0,,,255.0,,,1.9
1996-09-17,40355,NUM1,Numedalslågen v/E18,,285.0,2.0,2.4,,495.0,,,1.36
1996-10-14,40355,NUM1,Numedalslågen v/E18,,347.0,3.0,3.2,,550.0,,,1.73
1996-11-15,40355,NUM1,Numedalslågen v/E18,,387.0,4.0,3.8,,565.0,,,2.99
1996-12-10,40355,NUM1,Numedalslågen v/E18,,779.0,8.0,5.0,3.4,965.0,,,6.43
1997-01-15,40355,NUM1,Numedalslågen v/E18,,350.0,3.0,3.4,,480.0,,,1.78
1997-02-17,40355,NUM1,Numedalslågen v/E18,,417.0,6.0,3.6,,550.0,,,5.1
1997-03-17,40355,NUM1,Numedalslågen v/E18,,334.0,4.0,3.4,,470.0,,,4.03
1997-04-18,40355,NUM1,Numedalslågen v/E18,,182.0,2.0,2.6,,325.0,,,2.37
1997-05-16,40355,NUM1,Numedalslågen v/E18,,149.0,4.0,2.5,,310.0,,,5.16
1997-06-15,40355,NUM1,Numedalslågen v/E18,,59.0,1.0,1.5,,215.0,,,2.12
1997-07-16,40355,NUM1,Numedalslågen v/E18,,98.0,2.0,2.0,,255.0,,,2.32
1997-08-18,40355,NUM1,Numedalslågen v/E18,,108.0,1.0,1.3,,230.0,,,2.07
1997-09-17,40355,NUM1,Numedalslågen v/E18,,220.0,2.0,2.6,,425.0,,,1.77
1997-10-15,40355,NUM1,Numedalslågen v/E18,,238.0,2.0,3.1,3.4,445.0,,,1.92
1997-11-16,40355,NUM1,Numedalslågen v/E18,,438.0,4.0,3.8,,615.0,,,4.46
1997-12-12,40355,NUM1,Numedalslågen v/E18,,596.0,16.0,4.3,,800.0,,,19.82
1998-01-20,40355,NUM1,Numedalslågen v/E18,,516.0,6.0,4.1,,700.0,,,3.42
1998-02-19,40355,NUM1,Numedalslågen v/E18,,317.0,4.0,3.0,,440.0,,,2.86
1998-03-18,40355,NUM1,Numedalslågen v/E18,,269.0,3.0,2.7,,385.0,,,2.66
1998-04-15,40355,NUM1,Numedalslågen v/E18,,473.0,6.0,3.2,3.4,590.0,,,6.38
1998-05-19,40355,NUM1,Numedalslågen v/E18,,107.0,3.0,2.1,,270.0,,,4.51
1998-06-23,40355,NUM1,Numedalslågen v/E18,,102.0,11.0,1.8,,310.0,,,5.65
1998-07-15,40355,NUM1,Numedalslågen v/E18,,116.0,2.0,2.1,,285.0,,,2.53
1998-08-17,40355,NUM1,Numedalslågen v/E18,,186.0,1.0,1.9,,350.0,,,7.04
1998-09-17,40355,NUM1,Numedalslågen v/E18,,175.0,4.0,3.5,,475.0,,,8.33
1998-10-19,40355,NUM1,Numedalslågen v/E18,,192.0,2.0,2.8,,345.0,,,2.0
1998-11-12,40355,NUM1,Numedalslågen v/E18,,447.0,5.0,4.0,,650.0,,,4.37
1998-12-08,40355,NUM1,Numedalslågen v/E18,,336.0,3.0,3.7,,470.0,,,1.95
1999-02-09,40355,NUM1,Numedalslågen v/E18,,386.0,2.1,2.9950977392,2.31,396.0,,,0.7
1999-02-23,40355,NUM1,Numedalslågen v/E18,,195.0,1.9,2.5672266336,1.82,240.0,,,1.8
1999-03-16,40355,NUM1,Numedalslågen v/E18,,186.0,1.42,2.3532910808,2.1,282.0,,,0.9
1999-04-29,40355,NUM1,Numedalslågen v/E18,,257.0,3.2,2.9950977392,4.75,364.0,,,11.5
1999-05-25,40355,NUM1,Numedalslågen v/E18,,119.0,2.4,2.5672266336,4.14,285.0,,,3.55
1999-06-29,40355,NUM1,Numedalslågen v/E18,,205.0,2.4,3.209033292,5.31,420.0,,,21.0
1999-07-26,40355,NUM1,Numedalslågen v/E18,,113.0,0.98,1.989600641,3.35,243.0,,,0.9
1999-08-30,40355,NUM1,Numedalslågen v/E18,,181.0,1.27,1.604516646,2.42,321.0,,,1.0
1999-09-28,40355,NUM1,Numedalslågen v/E18,,453.0,26.0,4.0647755032,7.62,832.0,,,19.8
1999-10-26,40355,NUM1,Numedalslågen v/E18,,444.0,12.9,4.9205177144,4.21,760.0,,,10.0
1999-11-30,40355,NUM1,Numedalslågen v/E18,,300.0,17.0,3.6369043976,4.28,528.0,,,4.2
1999-12-16,40355,NUM1,Numedalslågen v/E18,,208.0,1.56,3.209033292,2.76,351.0,,,1.3
2000-01-26,40355,NUM1,Numedalslågen v/E18,,207.0,2.7,3.4229688448,2.41,276.0,,,1.5
2000-02-23,40355,NUM1,Numedalslågen v/E18,,191.0,1.8,3.209033292,2.09,265.0,,,1.6
2000-03-30,40355,NUM1,Numedalslågen v/E18,,226.0,2.9,2.139355528,2.45,321.0,,,1.9
2000-04-27,40355,NUM1,Numedalslågen v/E18,,200.0,4.4,4.278711056,5.29,385.0,,,4.9
2000-05-30,40355,NUM1,Numedalslågen v/E18,,691.0,14.0,4.7065821616,4.6,918.0,,,16.3
2000-06-28,40355,NUM1,Numedalslågen v/E18,,97.0,3.0,2.3532910808,2.3,,,,1.4
2000-07-18,40355,NUM1,Numedalslågen v/E18,,133.0,3.0,2.7811621864,4.2,248.0,,,2.4
2000-08-30,40355,NUM1,Numedalslågen v/E18,,215.0,3.0,4.0647755032,5.4,788.0,,,6.4
2000-09-26,40355,NUM1,Numedalslågen v/E18,,178.0,4.0,2.9950977392,3.2,331.0,,,2.0
2000-10-31,40355,NUM1,Numedalslågen v/E18,,374.0,4.0,10.4828420872,8.6,742.0,,,53.4
2000-11-30,40355,NUM1,Numedalslågen v/E18,,339.0,10.0,5.34838882,5.8,511.0,,,10.5
2000-12-17,40355,NUM1,Numedalslågen v/E18,,295.0,3.0,5.1344532672,5.3,455.0,,,7.0
2001-01-26,40355,NUM1,Numedalslågen v/E18,,304.0,2.0,4.0647755032,2.7,347.0,,,5.1
2001-02-22,40355,NUM1,Numedalslågen v/E18,,244.0,1.0,3.8508399504,2.0,358.0,,,2.6
2001-03-27,40355,NUM1,Numedalslågen v/E18,,271.0,4.0,4.0647755032,2.2,380.0,,,2.6
2001-04-26,40355,NUM1,Numedalslågen v/E18,,590.0,8.0,7.487744348,5.3,876.0,,,45.4
2001-05-29,40355,NUM1,Numedalslågen v/E18,,92.0,2.0,3.209033292,4.4,242.0,,,5.3
2001-06-24,40355,NUM1,Numedalslågen v/E18,,94.0,1.0,2.9950977392,3.0,226.0,,,2.4
2001-07-29,40355,NUM1,Numedalslågen v/E18,,128.0,60.0,1.6473037566,4.0,259.0,,,1.4
2001-08-26,40355,NUM1,Numedalslågen v/E18,,145.0,4.0,1.5403359802,4.6,332.0,,,1.6
2001-09-23,40355,NUM1,Numedalslågen v/E18,,142.0,2.0,2.7811621864,8.1,343.0,,,4.5
2001-10-28,40355,NUM1,Numedalslågen v/E18,,339.0,4.0,5.34838882,6.2,504.0,,,7.1
2001-11-22,40355,NUM1,Numedalslågen v/E18,,172.0,3.0,3.209033292,2.8,239.0,,,1.1
2001-12-17,40355,NUM1,Numedalslågen v/E18,,254.0,4.0,3.6369043976,3.6,349.0,,,1.8
2002-01-28,40355,NUM1,Numedalslågen v/E18,,300.0,13.0,3.209033292,2.8,364.0,,,1.6
2002-02-25,40355,NUM1,Numedalslågen v/E18,,299.0,3.0,3.6369043976,3.0,437.0,,,4.4
